trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
717,False,"{'a': 0.7, 'e': 1.555533139948439e-33}",20,3,30.678523300598712,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.7, 'e': 1.3999798259535951e-33}",25,11,22.159322218727382,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.7, 'e': 1.2599818433582355e-33}",35,21,25.942614431285136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.7, 'e': 1.133983659022412e-33}",20,3,33.600962187675634,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.7, 'e': 1.0205852931201709e-33}",30,16,19.497694302096257,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.7, 'e': 9.185267638081538e-34}",20,12,16.553211105386517,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.7, 'e': 8.266740874273384e-34}",35,25,18.55959243223063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.7, 'e': 7.440066786846046e-34}",25,13,17.830120243131464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.7, 'e': 6.696060108161442e-34}",20,6,26.394180327984394,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.7, 'e': 6.026454097345298e-34}",25,13,23.181707487732723,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.7, 'e': 5.423808687610768e-34}",20,10,20.21774353767666,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.7, 'e': 4.881427818849692e-34}",25,14,21.230334183443542,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.7, 'e': 4.393285036964722e-34}",20,6,24.841940192804795,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.7, 'e': 3.9539565332682505e-34}",20,4,28.541074152740023,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.7, 'e': 3.5585608799414254e-34}",25,10,27.751977449569136,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.7, 'e': 3.2027047919472827e-34}",20,9,17.012213753605934,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.7, 'e': 2.8824343127525545e-34}",25,11,26.94461438732516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.7, 'e': 2.5941908814772993e-34}",30,24,11.22195716939743,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.7, 'e': 2.3347717933295695e-34}",30,13,28.28173071620991,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.7, 'e': 2.1012946139966126e-34}",20,0,35.96778380610197,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
737,False,"{'a': 0.7, 'e': 1.8911651525969513e-34}",20,6,24.749790156015365,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.7, 'e': 1.7020486373372562e-34}",20,0,24.00499750321991,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.7, 'e': 1.5318437736035307e-34}",25,11,26.946847286869048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.7, 'e': 1.3786593962431776e-34}",25,5,35.35678801503427,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.7, 'e': 1.2407934566188599e-34}",20,12,13.1739083054169,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.7, 'e': 1.1167141109569739e-34}",30,13,33.402259587832795,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.7, 'e': 1.0050426998612765e-34}",30,12,37.77966810142456,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.7, 'e': 9.045384298751489e-35}",20,0,30.373770506277072,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
745,False,"{'a': 0.7, 'e': 8.14084586887634e-35}",20,12,15.154442962201786,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.7, 'e': 7.326761281988706e-35}",30,18,21.234788132491172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.7, 'e': 6.594085153789836e-35}",20,10,14.39383740196222,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.7, 'e': 5.934676638410853e-35}",20,0,32.57450505734481,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
749,False,"{'a': 0.7, 'e': 5.341208974569767e-35}",20,6,21.837651586182123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.7, 'e': 4.807088077112791e-35}",25,5,33.04440326336527,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.7, 'e': 4.326379269401512e-35}",20,14,10.216497934689539,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.7, 'e': 3.893741342461361e-35}",30,20,19.089563381818813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.7, 'e': 3.5043672082152245e-35}",25,14,22.29602173749521,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.7, 'e': 3.153930487393702e-35}",20,7,22.81376430917932,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.7, 'e': 2.8385374386543324e-35}",20,8,19.944293033914985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.7, 'e': 2.554683694788899e-35}",20,0,30.69697854615066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
757,False,"{'a': 0.7, 'e': 2.299215325310009e-35}",25,15,16.11637756800665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.7, 'e': 2.0692937927790084e-35}",20,9,20.478622122123365,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.7, 'e': 1.8623644135011075e-35}",30,15,28.784863304137346,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.7, 'e': 1.6761279721509968e-35}",30,15,22.60288877771465,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.7, 'e': 1.5085151749358973e-35}",20,16,10.287534456764845,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.7, 'e': 1.3576636574423075e-35}",20,8,20.69333633763382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.7, 'e': 1.2218972916980768e-35}",25,15,18.211535300839465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.7, 'e': 1.0997075625282691e-35}",25,17,13.259210364103216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.7, 'e': 9.897368062754423e-36}",30,22,15.161944869140516,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.7, 'e': 8.90763125647898e-36}",20,10,17.280999383237425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.7, 'e': 8.016868130831083e-36}",25,19,11.518068185504323,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.7, 'e': 7.215181317747974e-36}",25,8,27.306446831977798,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.7, 'e': 6.493663185973177e-36}",20,8,24.571286080330108,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.7, 'e': 5.8442968673758596e-36}",20,13,10.517032602186664,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.7, 'e': 5.2598671806382736e-36}",25,9,32.32322512429563,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.7, 'e': 4.733880462574446e-36}",25,13,22.359018108810876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.7, 'e': 4.260492416317002e-36}",20,12,13.944788988593903,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.7, 'e': 3.834443174685302e-36}",25,14,19.026049141448308,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.7, 'e': 3.450998857216772e-36}",30,16,27.170215313507345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.7, 'e': 3.105898971495095e-36}",25,19,14.593030026758075,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.7, 'e': 2.7953090743455852e-36}",20,14,11.922074823542038,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.7, 'e': 2.5157781669110268e-36}",20,12,14.172672483431025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.7, 'e': 2.2642003502199242e-36}",20,0,32.30743415618651,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
780,False,"{'a': 0.7, 'e': 2.037780315197932e-36}",30,19,21.205789667894145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.7, 'e': 1.8340022836781387e-36}",25,13,18.063448605842545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.7, 'e': 1.650602055310325e-36}",20,8,21.64095731535824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.7, 'e': 1.4855418497792923e-36}",30,22,13.170037682601123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.7, 'e': 1.3369876648013631e-36}",20,11,19.12469019846265,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.7, 'e': 1.203288898321227e-36}",25,13,24.005610217865303,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.7, 'e': 1.0829600084891042e-36}",25,16,17.181118934641756,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.7, 'e': 9.746640076401939e-37}",35,21,27.753077492489773,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.7, 'e': 8.771976068761744e-37}",20,13,15.29682161622968,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.7, 'e': 7.89477846188557e-37}",20,13,12.154222018815961,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.7, 'e': 7.105300615697014e-37}",20,13,13.48280419176935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.7, 'e': 6.394770554127312e-37}",20,3,29.88774263607103,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.7, 'e': 5.755293498714581e-37}",25,11,27.10849614689323,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.7, 'e': 5.179764148843123e-37}",20,0,31.608476278351596,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
794,False,"{'a': 0.7, 'e': 4.661787733958811e-37}",25,15,19.585629494944584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.7, 'e': 4.19560896056293e-37}",25,14,19.094364054205382,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.7, 'e': 3.776048064506637e-37}",25,12,28.556189167162323,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.7, 'e': 3.3984432580559737e-37}",20,13,14.331434527213858,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.7, 'e': 3.058598932250376e-37}",30,19,19.5813444638033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.7, 'e': 2.7527390390253388e-37}",20,15,5.711982472204557,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.7, 'e': 2.4774651351228048e-37}",25,11,21.422500537731693,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.7, 'e': 2.2297186216105242e-37}",30,2,44.71148716283284,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.7, 'e': 2.006746759449472e-37}",35,18,30.358300519295913,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.7, 'e': 1.8060720835045249e-37}",30,0,42.74720726594765,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
804,False,"{'a': 0.7, 'e': 1.6254648751540724e-37}",25,15,17.628663656831304,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.7, 'e': 1.4629183876386652e-37}",30,16,25.63551445758369,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.7, 'e': 1.3166265488747987e-37}",20,8,20.129213986761233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.7, 'e': 1.184963893987319e-37}",20,8,21.864917196049902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.7, 'e': 1.066467504588587e-37}",20,10,20.154968391279326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.7, 'e': 9.598207541297283e-38}",25,14,19.067951831066004,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.7, 'e': 8.638386787167556e-38}",35,17,27.656905274095056,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.7, 'e': 7.7745481084508e-38}",25,3,34.41855536424747,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.7, 'e': 6.99709329760572e-38}",35,27,16.373539113061177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.7, 'e': 6.297383967845148e-38}",25,11,24.1827948719549,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.7, 'e': 5.667645571060633e-38}",20,10,19.44120243925419,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.7, 'e': 5.10088101395457e-38}",20,10,20.905665088847925,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.7, 'e': 4.5907929125591136e-38}",20,14,9.990273427093747,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.7, 'e': 4.131713621303202e-38}",25,13,22.9999648810814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.7, 'e': 3.718542259172882e-38}",25,15,16.960296281505542,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.7, 'e': 3.346688033255594e-38}",25,17,14.629645592877464,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.7, 'e': 3.0120192299300346e-38}",25,14,22.937499911430333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.7, 'e': 2.710817306937031e-38}",20,8,26.1370219142118,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.7, 'e': 2.4397355762433283e-38}",25,8,32.997720961718265,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.7, 'e': 2.1957620186189953e-38}",25,20,10.954507540164425,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.7, 'e': 1.976185816757096e-38}",25,11,29.64500780030285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.7, 'e': 1.7785672350813863e-38}",30,20,16.21655219789476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.7, 'e': 1.6007105115732478e-38}",25,14,19.970581987754173,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.7, 'e': 1.440639460415923e-38}",20,7,24.852007711196244,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.7, 'e': 1.2965755143743307e-38}",20,15,8.185318388865426,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.7, 'e': 1.1669179629368978e-38}",35,19,30.505598206616277,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.7, 'e': 1.050226166643208e-38}",30,17,24.107495985238767,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.7, 'e': 9.452035499788872e-39}",25,17,13.436253350727803,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.7, 'e': 8.506831949809984e-39}",35,12,40.375533968424435,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.7, 'e': 7.656148754828987e-39}",20,3,28.879242505704255,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.7, 'e': 6.890533879346088e-39}",20,0,25.63890630514254,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
835,False,"{'a': 0.7, 'e': 6.20148049141148e-39}",25,4,35.45081827025629,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.7, 'e': 5.5813324422703315e-39}",25,2,39.672699890624536,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.7, 'e': 5.0231991980432986e-39}",25,13,22.39941075422164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.7, 'e': 4.520879278238969e-39}",25,17,12.225088027357948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.7, 'e': 4.068791350415072e-39}",20,11,19.698368260346705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.7, 'e': 3.661912215373565e-39}",20,8,25.50253155947765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.7, 'e': 3.2957209938362084e-39}",30,20,19.349042660729182,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.7, 'e': 2.966148894452588e-39}",20,9,20.217851815431473,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.7, 'e': 2.669534005007329e-39}",25,18,12.756417659140961,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.7, 'e': 2.4025806045065963e-39}",25,13,22.066083962697835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.7, 'e': 2.1623225440559367e-39}",20,9,21.555493287745655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.7, 'e': 1.9460902896503432e-39}",25,12,24.81961259116739,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.7, 'e': 1.7514812606853087e-39}",25,17,16.723279386441853,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.7, 'e': 1.576333134616778e-39}",20,15,8.16217169836371,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.7, 'e': 1.4186998211551002e-39}",20,10,16.687794011767345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.7, 'e': 1.2768298390395901e-39}",20,7,25.83147176712305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.7, 'e': 1.1491468551356311e-39}",20,2,26.510423917616432,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.7, 'e': 1.0342321696220681e-39}",25,13,22.13147184366818,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.7, 'e': 9.308089526598613e-40}",25,9,28.74415030654996,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.7, 'e': 8.377280573938753e-40}",30,18,24.38783136232044,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.7, 'e': 7.539552516544877e-40}",20,8,17.408678374580116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.7, 'e': 6.78559726489039e-40}",35,18,30.933535280684538,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.7, 'e': 6.107037538401351e-40}",20,10,16.275332436360696,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.7, 'e': 5.496333784561215e-40}",30,8,40.52194134131391,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.7, 'e': 4.9467004061050944e-40}",20,8,21.676223992054762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.7, 'e': 4.452030365494585e-40}",20,13,16.063522969791517,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.7, 'e': 4.006827328945126e-40}",25,2,31.859226559423252,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.7, 'e': 3.606144596050614e-40}",25,17,15.291439465609914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.7, 'e': 3.2455301364455527e-40}",25,8,28.728922350101524,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.7, 'e': 2.9209771228009975e-40}",20,11,15.176245941322428,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.7, 'e': 2.628879410520898e-40}",35,25,17.83257240113364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.7, 'e': 2.365991469468808e-40}",30,23,15.36767131410675,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.7, 'e': 2.1293923225219275e-40}",30,13,34.07047937742628,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.7, 'e': 1.9164530902697347e-40}",25,16,18.46676589929256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.7, 'e': 1.7248077812427612e-40}",20,9,19.66468488029061,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.7, 'e': 1.5523270031184851e-40}",20,0,30.31859120255311,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
871,False,"{'a': 0.7, 'e': 1.3970943028066368e-40}",25,2,38.03804939602676,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.7, 'e': 1.257384872525973e-40}",20,14,9.263282698725476,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.7, 'e': 1.1316463852733757e-40}",25,11,26.281212704596197,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.7, 'e': 1.0184817467460382e-40}",20,6,22.55801302256879,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.7, 'e': 9.166335720714344e-41}",20,9,21.8972258593352,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,13,12.120320085204348,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,8,24.320333797226194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,18,13.710973712851057,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,11,20.75070626455291,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,17,14.437944508065655,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,10,18.5742742064921,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,13,11.50251187611923,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,9,17.697798384907657,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,11,23.21408592111717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,6,21.998312837304756,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,13,12.463453566606237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,8,27.14943826849402,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",30,0,52.58074722820756,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",35,19,24.854981014182453,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,12,16.067704357840228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,8,20.476733211851347,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,11,23.8081598021928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,0,30.506485858656976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,8,32.66263668362232,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,10,18.978195709576102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",30,23,13.15515204755019,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",30,3,41.47337135837626,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",25,18,14.279364499347507,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,16,15.966954285379993,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,5,38.04780710124348,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
